id,name,rating,review_count,price,categories,address,city,state,zip_code,latitude,longitude,url,hours,fetched_city,fetched_category
WeqD_CunBXW36CouBH_kng,"Chaotic Wings, Pizza, Burgers & More",2.7,58,,"Pizza, Chicken Wings, Burgers",2821 Andrews Hwy,Odessa,TX,79762,31.870792,-102.381603,https://www.yelp.com/biz/chaotic-wings-pizza-burgers-and-more-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-23:00,"Odessa, TX",chicken_wings
iPD7Vc-1Ehh-epFhEHmf8A,Pizza Hut,2.4,7,$,"Pizza, Chicken Wings, Fast Food",2625 N Country Rd W,Odessa,TX,79763,31.862693,-102.396752,https://www.yelp.com/biz/pizza-hut-odessa-4?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-23:00 | Tuesday: 10:00-23:00 | Wednesday: 10:00-23:00 | Thursday: 10:00-23:00 | Friday: 10:00-00:00 | Saturday: 10:00-00:00 | Sunday: 10:00-23:00,"Odessa, TX",chicken_wings
Bh1bSdVxv_uio6wD-4zg9w,Papa Johns Pizza,2.3,24,$,"Pizza, Chicken Wings, Fast Food",2000 E 42nd St,Odessa,TX,79762,31.88871786962059,-102.35435801809597,https://www.yelp.com/biz/papa-johns-pizza-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-01:00 | Tuesday: 10:00-01:00 | Wednesday: 10:00-01:00 | Thursday: 10:00-01:00 | Friday: 10:00-02:00 | Saturday: 10:00-02:00 | Sunday: 10:00-01:00,"Odessa, TX",chicken_wings
VYYdg5p0jwF7hHLTnPFqLg,Church's Chicken,2.3,25,,"Fast Food, Chicken Wings",3800 Andrews Hwy,Odessa,TX,79762,31.8802,-102.38373,https://www.yelp.com/biz/churchs-chicken-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-22:00 | Tuesday: 10:30-22:00 | Wednesday: 10:30-22:00 | Thursday: 10:30-22:00 | Friday: 10:30-22:00 | Saturday: 10:30-22:00 | Sunday: 10:30-22:00,"Odessa, TX",chicken_wings
PfTMBPkTDsxrb7Celv3WKA,Domino's Pizza,2.2,39,$,"Pizza, Chicken Wings, Sandwiches",3111 Faudree Rd,Odessa,TX,79765,31.902031,-102.283405,https://www.yelp.com/biz/dominos-pizza-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-01:00 | Tuesday: 10:00-01:00 | Wednesday: 10:00-01:00 | Thursday: 10:00-01:00 | Friday: 10:00-02:00 | Saturday: 10:00-02:00 | Sunday: 10:00-01:00,"Odessa, TX",chicken_wings
5iPY3E8OURKNbFCE-v5PjA,Pizza Hut,2.1,38,$,"Pizza, Chicken Wings, Fast Food",4960 E University Blvd,Odessa,TX,79762,31.8818099635237,-102.318661,https://www.yelp.com/biz/pizza-hut-odessa-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-00:00 | Tuesday: 10:00-01:00 | Wednesday: 10:00-00:00 | Thursday: 10:00-00:00 | Friday: 10:00-01:00 | Saturday: 10:00-01:00 | Sunday: 10:00-00:00,"Odessa, TX",chicken_wings
ZX-Np7JfQd9-McaDBoAtDA,Pizza Hut,2.0,10,$,"Pizza, Chicken Wings, Fast Food",2131 E 8th St,Odessa,TX,79761,31.862049,-102.343080639839,https://www.yelp.com/biz/pizza-hut-odessa-8?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-23:00 | Tuesday: 10:00-23:00 | Wednesday: 10:00-23:00 | Thursday: 10:00-23:00 | Friday: 10:00-00:00 | Saturday: 10:00-00:00 | Sunday: 10:00-23:00,"Odessa, TX",chicken_wings
X0bIgR2KimpSSraA95v2fA,Fast Eddie's Odessa,2.0,28,$$,"Pool Halls, Sports Bars, Chicken Wings",4031 E 42nd St,Odessa,TX,79762,31.892014,-102.343738,https://www.yelp.com/biz/fast-eddies-odessa-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 13:00-02:00 | Tuesday: 13:00-02:00 | Wednesday: 13:00-02:00 | Thursday: 13:00-02:00 | Friday: 13:00-02:00 | Saturday: 13:00-02:00 | Sunday: 13:00-02:00,"Odessa, TX",chicken_wings
pJh1NeqXUinxJEcnrqn4Gw,Wingstop,2.0,45,$$,Chicken Wings,1613 N County Rd W,Odessa,TX,79763,31.851413631761123,-102.39433667437216,https://www.yelp.com/biz/wingstop-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-00:00 | Tuesday: 10:30-00:00 | Wednesday: 10:30-00:00 | Thursday: 10:30-00:00 | Friday: 10:30-00:00 | Saturday: 10:30-00:00 | Sunday: 10:30-00:00,"Odessa, TX",chicken_wings
uk-DiKS0VeJHSzaAQS7Qhg,Hooters,1.9,101,$$,"Sports Bars, American, Chicken Wings",2660 John Ben Shepperd Pkwy,Odessa,TX,79761,31.87925,-102.32845,https://www.yelp.com/biz/hooters-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-00:00 | Friday: 11:00-01:00 | Saturday: 11:00-01:00 | Sunday: 11:00-23:00,"Odessa, TX",chicken_wings
qditbiUiqkSwuiy677RdbQ,Wingstop,1.8,66,$,Chicken Wings,4901 E 42nd St,Odessa,TX,79762,31.893763419261784,-102.33553974020178,https://www.yelp.com/biz/wingstop-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-00:00 | Tuesday: 10:30-00:00 | Wednesday: 10:30-00:00 | Thursday: 10:30-00:00 | Friday: 10:30-00:00 | Saturday: 10:30-00:00 | Sunday: 10:30-00:00,"Odessa, TX",chicken_wings
ns-P9PPK1FsUyzfRMSFXbw,Bush's Chicken,1.7,14,,Chicken Wings,3901 N Grandview Ave,Odessa,TX,79762,31.8879,-102.351992,https://www.yelp.com/biz/bushs-chicken-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",chicken_wings
DwqGaylOazSKGAv3JMrudg,Popeyes Louisiana Kitchen,1.7,55,$,"Chicken Wings, Fast Food, Seafood",4350 Tanglewood Ln,Odessa,TX,79762,31.895809212655134,-102.342695,https://www.yelp.com/biz/popeyes-louisiana-kitchen-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-22:00 | Tuesday: 10:30-22:00 | Wednesday: 10:30-22:00 | Thursday: 10:30-22:00 | Friday: 10:30-23:00 | Saturday: 10:30-23:00 | Sunday: 10:30-22:00,"Odessa, TX",chicken_wings
8hTNhVuecMEObHnyD87Erg,Domino's Pizza,1.7,16,$,"Pizza, Chicken Wings, Sandwiches",1801 Linda Ave,Odessa,TX,79763,31.85238941362532,-102.40999052637528,https://www.yelp.com/biz/dominos-pizza-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-01:00 | Tuesday: 10:00-01:00 | Wednesday: 10:00-01:00 | Thursday: 10:00-01:00 | Friday: 10:00-02:00 | Saturday: 10:00-02:00 | Sunday: 22:00-01:00,"Odessa, TX",chicken_wings
Gib1kUnPAsiPE44Wi5Ggxw,Domino's Pizza,1.7,19,$,"Pizza, Chicken Wings, Sandwiches",1106 E 42nd St,Odessa,TX,79762,31.88472,-102.37266,https://www.yelp.com/biz/dominos-pizza-odessa-4?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-01:00 | Tuesday: 10:00-01:00 | Wednesday: 10:00-01:00 | Thursday: 10:00-01:00 | Friday: 10:00-02:00 | Saturday: 10:00-01:00 | Sunday: 10:00-01:00,"Odessa, TX",chicken_wings
esBX6EK2q3a5gM-k8T8Z7A,Little Caesars,1.7,6,$,"Pizza, Chicken Wings",2614 N Grandview Ave,Odessa,TX,79761,31.874541,-102.34766,https://www.yelp.com/biz/little-caesars-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-22:00 | Tuesday: 10:00-22:00 | Wednesday: 10:00-22:00 | Thursday: 10:00-22:00 | Friday: 10:00-23:00 | Saturday: 10:00-23:00 | Sunday: 10:00-22:00,"Odessa, TX",chicken_wings
NMSVfansLiUgR2bXTjDzQA,Pizza Hut,1.6,11,$,"Pizza, Chicken Wings, Fast Food",2113 Andrews Hwy,Odessa,TX,79761,31.8644995775319,-102.379543930292,https://www.yelp.com/biz/pizza-hut-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-23:00 | Tuesday: 10:00-00:00 | Wednesday: 10:00-23:00 | Thursday: 10:00-23:00 | Friday: 10:00-00:00 | Saturday: 10:00-00:00 | Sunday: 10:00-23:00,"Odessa, TX",chicken_wings
VkWal6M_hK0wrx0pU4Vv1A,Pizza Hut,1.6,35,$,"Pizza, Chicken Wings, Fast Food",3824 E 42nd St,Odessa,TX,79762,31.8899336952461,-102.348887622356,https://www.yelp.com/biz/pizza-hut-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-01:00 | Tuesday: 10:00-01:00 | Wednesday: 10:00-01:00 | Thursday: 10:00-01:00 | Friday: 10:00-01:00 | Saturday: 10:00-01:00 | Sunday: 10:00-01:00,"Odessa, TX",chicken_wings
bwDoUYGSschMpkDeuNvDRg,Buffalo Wild Wings,1.6,145,$$,"Chicken Wings, American, Sports Bars",4241 North Grandview Ave,Odessa,TX,79762,31.891814,-102.353119,https://www.yelp.com/biz/buffalo-wild-wings-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-02:00 | Tuesday: 11:00-02:00 | Wednesday: 11:00-02:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-02:00,"Odessa, TX",chicken_wings
RidYGeCOjQutdCs3XysZkw,Little Caesars Pizza,1.5,6,$,"Pizza, Chicken Wings",1619 N County Rd W,Odessa,TX,79763,31.85166,-102.394442,https://www.yelp.com/biz/little-caesars-pizza-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-22:00 | Tuesday: 10:30-22:00 | Wednesday: 10:30-22:00 | Thursday: 10:30-22:00 | Friday: 10:30-23:00 | Saturday: 10:30-23:00 | Sunday: 10:30-22:00,"Odessa, TX",chicken_wings
gcScAsdgHvbNcIEKS74VbQ,KFC,1.4,50,$,"Fast Food, Chicken Wings, Chicken Shop",1520 John Ben Shepperd Pkwy,Odessa,TX,79761,31.87738931386068,-102.32849685094357,https://www.yelp.com/biz/kfc-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-23:00 | Tuesday: 10:30-23:00 | Wednesday: 10:30-23:00 | Thursday: 10:30-23:00 | Friday: 10:30-23:00 | Saturday: 10:30-23:00 | Sunday: 10:30-23:00,"Odessa, TX",chicken_wings
zkZysrlelT6Qr8Zj-0T6zQ,Church's Chicken,1.4,13,$$,"Chicken Wings, Fast Food",1336 N County Rd W,Odessa,TX,79763,31.84891,-102.3914,https://www.yelp.com/biz/churchs-chicken-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-22:00 | Tuesday: 10:30-22:00 | Wednesday: 10:30-22:00 | Thursday: 10:30-22:00 | Friday: 10:30-22:00 | Saturday: 10:30-22:00 | Sunday: 10:30-22:00,"Odessa, TX",chicken_wings
mTy6IRg1G8xf3EVVa3t9og,KFC,1.2,19,$,"Fast Food, Chicken Wings, Chicken Shop",1713 N County Rd W,Odessa,TX,79763,31.854003,-102.393992,https://www.yelp.com/biz/kfc-odessa-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-22:00 | Tuesday: 10:00-22:00 | Wednesday: 10:00-22:00 | Thursday: 10:00-22:00 | Friday: 10:00-22:00 | Saturday: 10:00-22:00 | Sunday: 10:00-22:00,"Odessa, TX",chicken_wings
yK1FWmiliswcT9grNW4vzg,Church's Chicken,1.0,5,,"Fast Food, Chicken Wings",620 N Dixie Blvd,Odessa,TX,79761,31.85558,-102.35849,https://www.yelp.com/biz/churchs-chicken-odessa-4?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-22:00 | Tuesday: 10:30-22:00 | Wednesday: 10:30-22:00 | Thursday: 10:30-22:00 | Friday: 10:30-22:00 | Saturday: 10:30-22:00 | Sunday: 10:30-22:00,"Odessa, TX",chicken_wings
oIZfteWVvc9druovLZvFMA,Pizza Hut,1.0,9,,"Chicken Wings, Fast Food, Pizza",1101 E 87th St,Odessa,TX,79765,31.93796765269941,-102.38391288461447,https://www.yelp.com/biz/pizza-hut-odessa-12?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-23:00 | Tuesday: 10:00-00:00 | Wednesday: 10:00-23:00 | Thursday: 10:00-23:00 | Friday: 10:00-00:00 | Saturday: 10:00-00:00 | Sunday: 10:00-23:00,"Odessa, TX",chicken_wings
7ko7jbLA37-R9uXZ2MOlzQ,Pizza Hut,1.0,4,$,"Pizza, Chicken Wings, Fast Food",2260 Linda Ave,Odessa,TX,79763,31.853326,-102.409118,https://www.yelp.com/biz/pizza-hut-odessa-9?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-00:00 | Tuesday: 10:00-01:00 | Wednesday: 10:00-00:00 | Thursday: 10:00-00:00 | Friday: 10:00-01:00 | Saturday: 10:00-01:00 | Sunday: 10:00-00:00,"Odessa, TX",chicken_wings
4xZvREraD1PX6ehUneWOkQ,Bush's Chicken,1.0,2,$,Chicken Wings,2701 Andrews Hwy,Odessa,TX,79762,31.86848,-102.38092,https://www.yelp.com/biz/bushs-chicken-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",chicken_wings
ozbMQIxKybRli_F7x_baJA,Twisted Tenders,0.0,0,,"Food Delivery Services, Chicken Wings",5105 E 42nd St,Odessa,TX,79762,31.894804,-102.330624,https://www.yelp.com/biz/twisted-tenders-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-23:00,"Odessa, TX",chicken_wings
A1QGzP3to9MerMUSer39zw,Roadside Burgers & Wings,0.0,0,,"Chicken Wings, Burgers, Food Trucks",E 87th St & Evans Blvd,Odessa,TX,79765,31.93844,-102.38254,https://www.yelp.com/biz/roadside-burgers-and-wings-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-20:00 | Tuesday: 11:00-20:00 | Wednesday: 11:00-20:00 | Thursday: 11:00-20:00 | Friday: 11:00-20:00 | Saturday: 11:00-20:00 | Sunday: 12:00-18:00,"Odessa, TX",chicken_wings
GdKY6k0xfAEF551vj_n-dA,Fun Noodle Bar,4.0,123,$$,"Ramen, Asian Fusion, Chinese",2738 N Grandview Ave,Odessa,TX,79762,31.8772269,-102.3464323,https://www.yelp.com/biz/fun-noodle-bar-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:30 | Tuesday: 11:00-21:30 | Wednesday: 11:00-21:30 | Thursday: 11:00-21:30 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-21:00,"Odessa, TX",ramen
5nG59uXtOz6d_IdFkEjAcg,Lapa Lapa,0.0,0,,"Sushi Bars, Ramen",6070 W University Blvd,Odessa,TX,79764,31.853241,-102.45011,https://www.yelp.com/biz/lapa-lapa-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 05:00-17:00 | Tuesday: 05:00-17:00 | Wednesday: 05:00-17:00 | Thursday: 05:00-17:00 | Friday: 05:00-17:00 | Saturday: 05:00-15:00 | Sunday: Closed,"Odessa, TX",ramen
GGDUuhFnXBMSwJIWtHiXSg,bowls and rolls,3.6,8,,"Juice Bars & Smoothies, Poke, Bubble Tea",3734 N Grimes St,Hobbs,NM,88240,32.74160973323477,-103.144255,https://www.yelp.com/biz/bowls-and-rolls-hobbs?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 10:30-21:00 | Wednesday: 10:30-21:00 | Thursday: 10:30-21:00 | Friday: 10:30-21:00 | Saturday: 11:00-20:00 | Sunday: 11:00-18:00,"Odessa, TX",poke
HF_5KISARfNnh369FQuvvQ,El Capitan,4.3,9,,"Mexican, Seafood, Tex-Mex",2411 W Wall St,Midland,TX,79701,31.99109687376965,-102.1009764,https://www.yelp.com/biz/el-capitan-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-00:00 | Friday: 11:00-01:00 | Saturday: 11:00-01:00 | Sunday: 11:00-00:00,"Odessa, TX",tex-mex
0fIpjBuyqrz85AQY0ZIA6Q,Mi Casita,4.3,233,$,"Mexican, Burgers, Tex-Mex",405 E Dickinson Blvd,Fort Stockton,TX,79735,30.8931649,-102.8757203,https://www.yelp.com/biz/mi-casita-fort-stockton?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"Monday: Closed | Tuesday: 11:00-14:00, 17:00-20:00 | Wednesday: 11:00-14:00, 17:00-20:00 | Thursday: 11:00-14:00, 17:00-20:00 | Friday: 11:00-14:00 | Saturday: Closed | Sunday: Closed","Odessa, TX",tex-mex
jYC_T9nBtlQ12fxjMQBNXw,Tio Gordos Texican Cafe,4.2,21,,Tex-Mex,960 E 87th St,Odessa,TX,79765,31.9372597600469,-102.385440431535,https://www.yelp.com/biz/tio-gordos-texican-cafe-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-22:00 | Saturday: 08:00-22:00 | Sunday: Closed,"Odessa, TX",tex-mex
Sl5UlDaGKDlWSHHZaUpNgA,Chilas,4.0,7,,"Mexican, Tex-Mex",643 N Alamo St,Fort Stockton,TX,79735,30.890456191015193,-102.87253106069451,https://www.yelp.com/biz/chilas-fort-stockton-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 04:00-17:00 | Wednesday: 04:00-17:00 | Thursday: 04:00-17:00 | Friday: 04:00-17:00 | Saturday: 04:00-14:00 | Sunday: 04:00-14:00,"Odessa, TX",tex-mex
CFzUQWJiJhP15x6IoQWV0A,El Rincon Mexican Food,5.0,1,,"Tex-Mex, Mexican",1407 Scurry,Big Spring,TX,79720,32.24092,-101.47222,https://www.yelp.com/biz/el-rincon-mexican-food-big-spring?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 09:00-17:00 | Tuesday: 09:00-17:00 | Wednesday: 09:00-17:00 | Thursday: 09:00-17:00 | Friday: 09:00-17:00 | Saturday: 09:00-17:00 | Sunday: 09:00-17:00,"Odessa, TX",tex-mex
GDA00jywguUvicBZM_j8YA,El Rincon,5.0,1,,"Mexican, Tex-Mex, Ice Cream & Frozen Yogurt",1801 E Fm 700,Big Spring,TX,79720,32.2453308,-101.4430771,https://www.yelp.com/biz/el-rincon-big-spring?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",tex-mex
g8KR7lrQn31pxIxxQ2dJIg,Gerardo's Casita,3.9,61,$$,"Bars, Tex-Mex",2407 N Big Spring St,Midland,TX,79705,32.02199,-102.0816,https://www.yelp.com/biz/gerardos-casita-midland-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-21:00 | Saturday: 11:00-21:00 | Sunday: Closed,"Odessa, TX",tex-mex
5XFakhL5F5D1S8Fo6uaU9w,Montecito Bar & Grill,4.5,2,,"Mexican, Tex-Mex, Seafood",1811 W Industrial Ave,Midland,TX,79701,31.986871849544972,-102.08994775136496,https://www.yelp.com/biz/montecito-bar-and-grill-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-15:00 | Tuesday: 10:00-22:00 | Wednesday: 10:00-22:00 | Thursday: 10:00-22:00 | Friday: 10:00-22:00 | Saturday: 08:00-22:00 | Sunday: 08:00-22:00,"Odessa, TX",tex-mex
z1DEasvHGmZYf4D0xLiURg,The Patio Drafthouse,3.6,84,,"Beer Bar, Tex-Mex",2101 W Wadley Ave,Midland,TX,79705,32.023892,-102.105588,https://www.yelp.com/biz/the-patio-drafthouse-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 07:30-21:00 | Wednesday: 07:30-21:00 | Thursday: 07:30-21:00 | Friday: 07:30-22:00 | Saturday: 09:00-22:00 | Sunday: 09:00-20:00,"Odessa, TX",tex-mex
iVgFGBmC0pBkQ4MKbFrmSw,Alfredo's Restaurant,3.6,90,$$,"Mexican, Tex-Mex",1000 S Cedar St,Pecos,TX,79772,31.41902352578071,-103.49083289653562,https://www.yelp.com/biz/alfredos-restaurant-pecos?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",tex-mex
CN1fVlWfJA-R3KXEmy-HjA,Abuelo's Mexican Restaurant,3.4,250,$$,"Mexican, Tex-Mex",2908 W Loop 250 N,Midland,TX,79707,32.03566384126189,-102.124700203874,https://www.yelp.com/biz/abuelos-mexican-restaurant-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-22:00,"Odessa, TX",tex-mex
daCtNhLqo8YAxu1OclcMKQ,Torchy's Tacos,3.2,125,$$,"Tacos, Tex-Mex",306 E 5th St,Odessa,TX,79761,31.84935,-102.366641,https://www.yelp.com/biz/torchys-tacos-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 07:00-22:00 | Tuesday: 07:00-22:00 | Wednesday: 07:00-22:00 | Thursday: 07:00-22:00 | Friday: 07:00-22:00 | Saturday: 10:00-22:00 | Sunday: 10:00-22:00,"Odessa, TX",tex-mex
