id,name,rating,review_count,price,categories,address,city,state,zip_code,latitude,longitude,url,hours,fetched_city,fetched_category,bayes_score,popularity,rank_score
9qY2od3OJfyMGnSZN6LGIg,Taco Villa,2.8,16,,Mexican,1910 N County Rd W,Odessa,TX,79762.0,31.856044695048386,-102.3937766820528,https://www.yelp.com/biz/taco-villa-odessa-6?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Odessa, TX",mexican,2.6638749318096986,2.833213344056216,3.795973832364711
i23c7hezM8ZZkJTdpEThoA,Trailways Corner Grill,2.6,23,,"Bars, Tex-Mex",202 W 3rd St,Pecos,TX,79772.0,31.42489,-103.49658,https://www.yelp.com/biz/trailways-corner-grill-pecos?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 17:00-02:00 | Tuesday: 17:00-02:00 | Wednesday: 17:00-02:00 | Thursday: 17:00-02:00 | Friday: 17:00-02:00 | Saturday: 17:00-02:00 | Sunday: Closed,"Odessa, TX",tex-mex,2.562565917291146,3.1780538303479458,3.7841617816360795
SuLKxTG_QjLyEIUeNUbhQw,La Patrona Taqueria,4.8,4,,"Mexican, Food Trucks, Pizza",2511 W Loop 250 Frontage Rd N,Midland,TX,79705.0,32.03598751276476,-102.1179395024582,https://www.yelp.com/biz/la-patrona-taqueria-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 11:00-19:30 | Wednesday: Closed | Thursday: 11:00-19:30 | Friday: 17:00-21:00 | Saturday: Closed | Sunday: 11:00-19:30,"Midland, TX",mexican,3.0383748836753686,1.6094379124341003,3.771886243171571
vr-eIE_Ab1z_BvtklaXSag,Devoted Grind,4.2,5,,"Coffee & Tea, Venues & Event Spaces, Caterers",1831 E 87th St,Odessa,TX,79765.0,31.94063709264985,-102.3752465741308,https://www.yelp.com/biz/devoted-grind-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-17:00 | Tuesday: 06:00-17:00 | Wednesday: 06:00-17:00 | Thursday: 06:00-17:00 | Friday: 06:00-17:00 | Saturday: 07:00-16:00 | Sunday: Closed,"Odessa, TX",coffee,2.969576279026737,1.791759469228055,3.767691241657912
d8bT38-t533q2zxfWBdAng,Eskimo Hut,4.2,5,,"Beer, Wine & Spirits, Convenience Stores, Drive-Thru Bars",1215 N Midkiff Rd,Midland,TX,79701.0,32.001296941091255,-102.1192594,https://www.yelp.com/biz/eskimo-hut-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 12:00-22:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-00:00 | Friday: 11:00-00:00 | Saturday: 11:00-01:00 | Sunday: 12:00-22:00,"Midland, TX",indian,2.969576279026737,1.791759469228055,3.767691241657912
ZfSawCImbSjVdQJpVGe5EA,Star Lite Saloon,4.2,5,,Bars,1915 Garden City Hwy,Midland,TX,79701.0,31.98689,-102.05167,https://www.yelp.com/biz/star-lite-saloon-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 12:00-02:00 | Tuesday: 12:00-02:00 | Wednesday: 12:00-02:00 | Thursday: 12:00-02:00 | Friday: 12:00-02:00 | Saturday: 12:00-02:00 | Sunday: 12:00-02:00,"Midland, TX",indian,2.969576279026737,1.791759469228055,3.767691241657912
ywqeZf914SxGUgxy9qwoVQ,La Cubanita,2.9,13,,"Cuban, Coffee & Tea, Sandwiches",300 W Clements st,Odessa,TX,79761.0,31.83479,-102.36289,https://www.yelp.com/biz/la-cubanita-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 12:00-22:00 | Wednesday: 12:00-22:00 | Thursday: 12:00-22:00 | Friday: 12:00-23:00 | Saturday: 12:00-23:00 | Sunday: 12:00-22:00,"Odessa, TX",sandwiches,2.6981681931723562,2.639057329615259,3.766261275181296
xoSZpXJNgRNe9MIWqoagkg,JumBurrito,2.8,15,,"Mexican, Breakfast & Brunch",2411 N County Rd W,Odessa,TX,79763.0,31.860885,-102.3957855,https://www.yelp.com/biz/jumburrito-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-21:00 | Tuesday: 06:30-21:00 | Wednesday: 06:30-21:00 | Thursday: 06:30-21:00 | Friday: 06:30-22:00 | Saturday: 06:30-22:00 | Sunday: 07:00-15:00,"Odessa, TX",mexican,2.6590133222314734,2.772588722239781,3.764865874657121
nR4v-JirDhHLQR0cWttp7A,Fast Freddy's,3.2,9,$,"Pool Halls, Bars",4310 W Illinois Ave,Midland,TX,79703.0,31.989413,-102.130697,https://www.yelp.com/biz/fast-freddys-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 12:00-02:00 | Tuesday: 12:00-02:00 | Wednesday: 12:00-02:00 | Thursday: 12:00-02:00 | Friday: 12:00-02:00 | Saturday: 12:00-02:00 | Sunday: 12:00-02:00,"Midland, TX",bars,2.7841987737491487,2.302585092994046,3.745826962604212
7gP8x3fj91__RS2liXmC9A,Whataburger,2.3,53,$,"Burgers, Fast Food",4960 E 42nd St,Odessa,TX,79762.0,31.89287444540861,-102.3346287,https://www.yelp.com/biz/whataburger-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 00:00-00:00 | Tuesday: 00:00-00:00 | Wednesday: 00:00-00:00 | Thursday: 00:00-00:00 | Friday: 00:00-00:00 | Saturday: 00:00-00:00 | Sunday: 00:00-00:00,"Odessa, TX",burgers,2.338672318522443,3.9889840465642745,3.7380113038315694
M5BU41gQywgtHVyvCHjY7A,Crab Jack Cajun Seafood,3.3,8,,"Cajun/Creole, Seafood",4002 S Cedar St,Pecos,TX,79772.0,31.40546572714316,-103.48418412133816,https://www.yelp.com/biz/crab-jack-cajun-seafood-pecos?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",cajun,2.8024939534514886,2.1972245773362196,3.726150242305452
QEJg7xLFNFYvRC_4KyZkDw,Baskin Robbins,2.9,12,$,Ice Cream & Frozen Yogurt,5400 Briarwood Ave,Midland,TX,79707.0,32.02647646300745,-102.1635044705523,https://www.yelp.com/biz/baskin-robbins-midland-6?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-22:00,"Midland, TX",icecream,2.6900949208992504,2.5649493574615367,3.725088506729912
NPnoM_o4CoqrIZClI2hgZw,JumBurrito,2.4,34,$,Mexican,1927 E 8th St,Odessa,TX,79761.0,31.861195,-102.346704,https://www.yelp.com/biz/jumburrito-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-21:00 | Tuesday: 06:00-21:00 | Wednesday: 06:00-21:00 | Thursday: 06:00-21:00 | Friday: 06:00-21:00 | Saturday: 06:00-21:00 | Sunday: 07:00-15:00,"Odessa, TX",mexican,2.426646234520878,3.5553480614894135,3.720782032394536
dRu1ZOES8cH2rFdY0iQrFA,Touchdown Grill & Cantina,3.7,6,,"Mexican, American, Breakfast & Brunch",1806 E 7th St,Odessa,TX,79761.0,31.858714,-102.348034,https://www.yelp.com/biz/touchdown-grill-and-cantina-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-03:00 | Tuesday: 08:00-03:00 | Wednesday: 08:00-03:00 | Thursday: 08:00-03:00 | Friday: 08:00-03:00 | Saturday: 08:00-03:00 | Sunday: 08:00-03:00,"Odessa, TX",mexican,2.8764406853937508,1.9459101490553132,3.716034953823249
lC0MVTYmhQlObUlInmaFEA,Saucedo Tamale Factory,3.7,6,,Mexican,287 S Grandview Ave,Odessa,TX,79761.0,31.851946,-102.342506,https://www.yelp.com/biz/saucedo-tamale-factory-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican,2.8764406853937508,1.9459101490553132,3.716034953823249
sXXQVGbr3A2PQosqaKBtig,Chipotle Mexican Grill,2.2,75,$$,"Mexican, Fast Food",250 West Lp N,Midland,TX,79705.0,32.03630752868459,-102.12335410365108,https://www.yelp.com/biz/chipotle-mexican-grill-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:45-23:00 | Tuesday: 10:45-23:00 | Wednesday: 10:45-23:00 | Thursday: 10:45-23:00 | Friday: 10:45-23:00 | Saturday: 10:45-23:00 | Sunday: 10:45-23:00,"Midland, TX",mexican,2.24377696616456,4.330733340286331,3.7013569234948664
rzsxYtE-e9Q2nzMLvEXOSg,La Guadalupana Tortilleria,4.0,5,$,Mexican,1413 N Lamesa Rd,Midland,TX,79701.0,32.0135609168001,-102.06972712429,https://www.yelp.com/biz/la-guadalupana-tortilleria-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Midland, TX",mexican,2.9140207234711815,1.791759469228055,3.697204357192123
3qLETZTao8plnSCF4Zf2cQ,Jaliscos,2.8,13,$$,Mexican,2604 N Grandview Ave,Odessa,TX,79761.0,31.874607,-102.346724,https://www.yelp.com/biz/jaliscos-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-22:00 | Tuesday: Closed | Wednesday: 08:00-22:00 | Thursday: 08:00-22:00 | Friday: 08:00-22:00 | Saturday: 08:00-22:00 | Sunday: 08:00-16:00,"Odessa, TX",mexican,2.6481681931723564,2.639057329615259,3.6964683452091815
wX-O291xRoLB2BiyVKPwkg,Crab City,2.8,13,,"Seafood, Cajun/Creole, Beer Bar",4231 N Dixie Blvd,Odessa,TX,79762.0,31.885402,-102.374965,https://www.yelp.com/biz/crab-city-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-21:00,"Odessa, TX",seafood,2.6481681931723564,2.639057329615259,3.6964683452091815
qvNycqiER53elO2aRNhxbA,Little Caesars,2.8,13,$,"Pizza, Chicken Wings",5109 W Wadley Ave,Midland,TX,79707.0,32.0117700876367,-102.154387780949,https://www.yelp.com/biz/little-caesars-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-22:00 | Tuesday: 10:30-22:00 | Wednesday: 10:30-22:00 | Thursday: 10:30-22:00 | Friday: 10:30-23:00 | Saturday: 10:30-23:00 | Sunday: 11:30-21:00,"Midland, TX",pizza,2.6481681931723564,2.639057329615259,3.6964683452091815
e1SdIn-J7ZFQLyLOMIi4RA,Basin Nights,3.4,7,$,Bars,2113 Kermit Hwy,Odessa,TX,79761.0,31.86244,-102.38263,https://www.yelp.com/biz/basin-nights-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 18:00-02:00 | Tuesday: 18:00-02:00 | Wednesday: 18:00-02:00 | Thursday: 18:00-02:00 | Friday: 18:00-02:00 | Saturday: 18:00-02:00 | Sunday: 18:00-02:00,"Odessa, TX",indian,2.812618651124063,2.0794415416798357,3.6899200607316955
KX7V7mY3YpDTofdx47XrUw,Hijos Del Maiz,3.4,7,,Mexican,3408 N Midkiff Rd,Midland,TX,79705.0,32.02305,-102.12519,https://www.yelp.com/biz/hijos-del-maiz-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-22:00 | Tuesday: 08:00-22:00 | Wednesday: 08:00-22:00 | Thursday: 08:00-22:00 | Friday: 08:00-00:00 | Saturday: 08:00-00:00 | Sunday: 08:00-22:00,"Midland, TX",mexican,2.812618651124063,2.0794415416798357,3.6899200607316955
XxmY1SPmuRdbXUp9g7oLRw,The Cantinita,3.4,7,,"Seafood, Mexican, Cocktail Bars",4416 Briarwood Ave,Midland,TX,79707.0,32.03212472013116,-102.14822053940246,https://www.yelp.com/biz/the-cantinita-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 09:00-00:00 | Tuesday: 09:00-00:00 | Wednesday: 09:00-00:00 | Thursday: 09:00-02:00 | Friday: 09:00-02:00 | Saturday: 09:00-02:00 | Sunday: 09:00-22:00,"Midland, TX",mexican,2.812618651124063,2.0794415416798357,3.6899200607316955
olXdBWkdBRk0cYTmJu0odw,Neon Tiger Coffee,4.5,4,,Coffee & Tea,1659 N County Rd W,Odessa,TX,79763.0,31.853269561056877,-102.393243774343,https://www.yelp.com/biz/neon-tiger-coffee-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-19:00 | Tuesday: 06:00-19:00 | Wednesday: 06:00-19:00 | Thursday: 06:00-19:00 | Friday: 06:00-19:00 | Saturday: 08:00-17:00 | Sunday: 10:00-16:00,"Odessa, TX",coffee,2.9677866483812507,1.6094379124341003,3.6842569005693275
gCp-5aWDtb9A5jR9YlCZyg,Jack ‘N’ Jill Donuts,4.5,4,,"Bakeries, Donuts, Cafes",2600 Kermit Hwy,Odessa,TX,79763.0,31.86509887185254,-102.3885543,https://www.yelp.com/biz/jack-n-jill-donuts-odessa-7?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 04:30-13:00 | Tuesday: 04:30-13:00 | Wednesday: 04:30-13:00 | Thursday: 04:30-13:00 | Friday: 04:30-13:00 | Saturday: 04:30-13:00 | Sunday: 04:30-13:00,"Odessa, TX",indian,2.9677866483812507,1.6094379124341003,3.6842569005693275
JgT4Sns4vrm2td_30_Gl8Q,Grand Buffet,2.2,68,$,Chinese,2510 W Louisiana Ave,Midland,TX,79701.0,31.99878,-102.10606,https://www.yelp.com/biz/grand-buffet-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:30 | Tuesday: 11:00-21:30 | Wednesday: 11:00-21:30 | Thursday: 11:00-21:30 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-21:00,"Midland, TX",chinese,2.2475601607713735,4.23410650459726,3.675021525200734
TY0mpk8vZyxZCwMW-vyvqA,LongHorn Steakhouse,2.3,41,,"Steakhouses, American, Barbeque",6101 E Hwy 191,Odessa,TX,79762.0,31.89730572,-102.31736083,https://www.yelp.com/biz/longhorn-steakhouse-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-22:00,"Odessa, TX",bbq,2.3472661670829864,3.7376696182833684,3.663261982892566
Qa0epSeqBJbofPSlD3ITxg,Taco Villa,2.8,12,$,Mexican,1710 E 8th St,Odessa,TX,79761.0,31.85996,-102.35008,https://www.yelp.com/biz/taco-villa-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Odessa, TX",mexican,2.6420949208992504,2.5649493574615367,3.658620871356189
lo2wQWFBJPW7C1IIRFuz1w,Champs Sports Grill and Bar,2.8,12,,"Beer Bar, Chicken Wings, Sports Bars",4610 N Garfield St,Midland,TX,79705.0,32.03885108446877,-102.11256620380188,https://www.yelp.com/biz/champs-sports-grill-and-bar-no-title?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-00:00 | Thursday: 11:00-00:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-00:00,"Midland, TX",bars,2.6420949208992504,2.5649493574615367,3.658620871356189
bo9OOwTRWWnlzrhwE_60OA,Taco Villa,2.5,21,,"Fast Food, Mexican",201 Andrews Hwy,Midland,TX,79701.0,31.9939632415771,-102.099723815918,https://www.yelp.com/biz/taco-villa-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Midland, TX",mexican,2.4985992065435667,3.091042453358316,3.6570906397466016
bmLxYLyeU8-REHZZnxXyQA,Rosa's Café & Tortilla Factory,2.4,27,,"Mexican, Desserts, Breakfast & Brunch",2001 Rankin Hwy,Midland,TX,79701.0,31.977429,-102.075042,https://www.yelp.com/biz/rosas-cafe-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Midland, TX",mexican,2.4313093255620317,3.332204510175204,3.646552310602357
zM45Qzw4_CTE3X4Zy7AUuA,Chuck E. Cheese,2.3,38,$,"Pizza, Kids Activities, Arcades",4703 W Loop 250 N,Midland,TX,79707.0,32.0243833,-102.148295,https://www.yelp.com/biz/chuck-e-cheese-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-22:00 | Saturday: 10:00-22:00 | Sunday: 11:00-21:00,"Midland, TX",pizza,2.3500465298525737,3.6635616461296463,3.6414775798607675
_QA79NOE_Ku5VTDbfzGKjA,IHOP,2.1,104,$,"Breakfast & Brunch, American, Burgers",2973 John Ben Shepperd Pkwy,Odessa,TX,79762.0,31.8833,-102.33127,https://www.yelp.com/biz/ihop-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 00:00-00:00 | Tuesday: 00:00-00:00 | Wednesday: 00:00-00:00 | Thursday: 00:00-00:00 | Friday: 00:00-00:00 | Saturday: 00:00-00:00 | Sunday: 00:00-00:00,"Odessa, TX",burgers,2.1440373762605236,4.653960350157523,3.6407771170163596
0aswYSzXTLMpAwOzJCTcUA,Fortune Cookie,2.6,16,$,Chinese,3744 Andrews Hwy,Odessa,TX,79762.0,31.87863,-102.38351,https://www.yelp.com/biz/fortune-cookie-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-21:00 | Saturday: 11:00-21:00 | Sunday: 11:00-21:00,"Odessa, TX",chinese,2.553530104223492,2.833213344056216,3.638734439083781
tCSUX0EGHa72XK_OOaPU6g,Bourbon Street,2.6,16,$$,Bars,120 North Main,Midland,TX,79701.0,31.9984045222676,-102.074194550514,https://www.yelp.com/biz/bourbon-street-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 17:00-02:00 | Wednesday: 17:00-02:00 | Thursday: 17:00-02:00 | Friday: 17:00-02:00 | Saturday: 17:00-02:00 | Sunday: Closed,"Midland, TX",bars,2.553530104223492,2.833213344056216,3.638734439083781
CvcHbzhMh6o8-bMYXjJ1uA,Panda Express,2.2,59,$,"Chinese, Fast Food",4505 N Midland Dr,Midland,TX,79707.0,32.0298472430098,-102.146559,https://www.yelp.com/biz/panda-express-midland-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 09:30-23:00 | Tuesday: 09:30-23:00 | Wednesday: 09:30-23:00 | Thursday: 09:30-23:00 | Friday: 09:30-23:00 | Saturday: 09:30-23:00 | Sunday: 09:30-23:00,"Midland, TX",chinese,2.2535051808677955,4.0943445622221,3.6374991833516037
9izvrepRHWpYKN1yl0dWyg,Starbucks,3.0,9,,Coffee & Tea,4101 N Big Spring St,Midland,TX,79705.0,32.03746329,-102.08664768,https://www.yelp.com/biz/starbucks-midland-9?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 04:30-22:30 | Tuesday: 04:30-22:30 | Wednesday: 04:30-22:30 | Thursday: 04:30-22:30 | Friday: 04:30-22:30 | Saturday: 04:30-22:30 | Sunday: 04:30-22:30,"Midland, TX",coffee,2.7023805919309667,2.302585092994046,3.635749781917467
eHcZzsBhFVIij0f1kgFsXw,Taqueria El Gallo De Jalisco,3.5,6,$,Mexican,200 W Florida Ave,Midland,TX,79701.0,31.9893,-102.07572,https://www.yelp.com/biz/taqueria-el-gallo-de-jalisco-midland?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-23:00 | Tuesday: 08:00-23:00 | Wednesday: 08:00-23:00 | Thursday: 08:00-23:00 | Friday: 08:00-23:00 | Saturday: 08:00-23:00 | Sunday: 08:00-23:00,"Midland, TX",mexican,2.8132827906569084,1.9459101490553132,3.634442120832198
AvASrITKEF5iswILra9AmQ,Subway,3.5,6,$,"Sandwiches, Fast Food",4310 W Illinois,Midland,TX,79703.0,31.98901726487413,-102.13135557399464,https://www.yelp.com/biz/subway-midland-47?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 09:00-22:00 | Tuesday: 09:00-22:00 | Wednesday: 09:00-22:00 | Thursday: 09:00-22:00 | Friday: 09:00-22:00 | Saturday: 09:00-22:00 | Sunday: 09:00-22:00,"Midland, TX",sandwiches,2.8132827906569084,1.9459101490553132,3.634442120832198
zdMCBlNbvGLEn30cWsVnqg,7 Brew Coffee,3.8,5,,"Coffee & Tea, Juice Bars & Smoothies",3838 Andrews Hwy,Odessa,TX,79762.0,31.882104613709323,-102.38442441735296,https://www.yelp.com/biz/7-brew-coffee-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 05:30-22:00 | Tuesday: 05:30-22:00 | Wednesday: 05:30-22:00 | Thursday: 05:30-22:00 | Friday: 05:30-23:00 | Saturday: 05:30-23:00 | Sunday: 05:30-22:00,"Odessa, TX",coffee,2.8584651679156257,1.791759469228055,3.6267174727263334
NiFLGeR-fA7IA7Pn2Q5hhA,El Buen Pollo,4.3,4,,"Chicken Shop, Mexican",2402 W University Blvd,Odessa,TX,79764.0,31.86273,-102.40908,https://www.yelp.com/biz/el-buen-pollo-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 08:00-20:00 | Wednesday: 08:00-20:00 | Thursday: 08:00-20:00 | Friday: 08:00-20:00 | Saturday: 08:00-20:00 | Sunday: 10:00-17:00,"Odessa, TX",mexican,2.9207278248518387,1.6094379124341003,3.6258373388344984
